170072	739872	242980	885441	341133
657396	770762	57497	765693	886278
152064	507290	253092	753306	888522
475788	995766	531102	254138	443072
799329	992848	635631	624152	868466
503738	818324	368021	930133	941381
624048	124861	721533	706301	602654
130209	5332	161660	928148	180436
237023	720098	495461	889422	84961
502961	137862	141725	608978	3415
829278	425548	51890	299926	735473
166506	375329	967634	214246	11282
153891	853147	536354	575645	262410
390039	447217	408720	446948	150189
16181	843764	146265	700710	377388
150727	53584	90436	358570	477483
560944	307771	422676	671355	268717
161979	929484	487989	858682	939845
279281	956988	579381	714056	345042
117500	220531	129487	932278	498276
504415	772806	179097	467500	884541
649012	875538	36876	895912	325840
601941	693038	840064	629024	919510
779819	79602	437418	655130	998878
836471	374804	309386	225235	836785
862139	257241	676099	757589	464939
627882	604337	989557	238420	755143
581803	965505	100575	121420	879034
735453	938483	523312	282417	215039
637433	761155	749634	791777	329529
401715	952717	688821	115640	293546
743493	743339	199309	948541	810215
770434	473646	474460	242628	882881
551094	81554	381004	530190	951099
582568	467192	378529	855739	290515
61122	324458	419323	729263	874697
781306	293616	449277	99593	799064
669617	520197	113187	451142	234744
871334	848572	963267	17763	674688
972473	767310	756802	268194	657544
845185	947741	513284	413385	263189
995789	677490	447142	283742	864444
596377	391712	337008	721712	268980
107516	925163	278076	530868	456990
591534	278171	693484	843275	397143
263438	664046	736789	408405	163155
562006	512416	815323	806926	14596
288775	586622	739448	261896	678480
601602	187852	806108	537407	666694
446639	992551	382910	64940	242718
475713	184218	633469	700814	921331
664656	876794	946471	167683	758286
633152	880778	112779	900909	707068
344955	586415	421762	379894	60602
261734	879188	394849	141383	46386
114970	286802	422439	936727	757053
97360	944985	642188	46993	211563
739275	678445	348031	564058	916797
660337	111902	551675	199966	420871
677597	161118	350635	967111	995657
522570	135929	306498	360400	374469
254672	617312	341717	997329	10359
794614	58620	315162	836771	668914
488286	751957	27835	464013	598403
55424	113503	570175	16916	77389
636473	982380	15655	743883	546181
996978	9113	63642	184977	2766
