57766	474592	327339	241290	700473	22086	25596
84448	322922	613627	801331	165949	991991	270748
327105	232383	589978	361209	340944	614260	12936
312249	417272	105706	909183	776986	882562	486518
427785	778072	153639	798593	277283	411892	548640
977835	416974	669100	284670	247195	977918	368829
359609	769523	604472	246455	241780	944320	147040
822251	153477	136801	300140	231622	185243	389886
43417	665055	619411	453618	570591	301071	185549
200114	911959	697766	922265	570910	844148	575109
848885	573786	333807	737768	584240	84312	534936
790242	548684	202134	436706	717001	987386	64951
1327	957377	219129	610696	258004	108495	973159
541135	651588	425397	399478	921743	858438	762530
349866	167594	868597	644592	88153	632853	137615
743641	947192	135693	190	700581	189058	472080
346449	723686	666574	612358	885051	367020	742504
444254	804391	30227	549082	406820	925745	77617
686662	117527	786431	568345	268636	190857	14136
191100	589186	111354	411323	121054	556730	504685
638056	617304	730856	365351	773572	888574	137121
336047	504280	261446	233679	354984	356094	956903
802841	421983	927454	611947	994842	880366	679583
270273	673769	541010	234093	164276	463190	478095
958248	909238	208439	906489	125816	597987	927859
439561	510864	145108	579868	146528	55452	944319
215128	281428	888532	995725	441304	742049	352871
220371	546112	371153	554811	33603	782806	700812
70589	131728	400767	369122	57040	160463	830131
475612	936901	869155	666557	467954	534042	454709
968114	55070	321320	234736	569125	778458	876696
277241	585799	930793	756820	949732	792987	654410
649249	771392	100042	504674	874291	179227	632570
531033	160144	805463	885149	21057	591301	726286
522914	65198	389834	784827	981315	779923	20668
4213	934327	837298	406503	794372	704317	282260
604304	3424	69781	175054	537751	373952	351492
491510	928388	293663	736673	894444	173271	914556
59864	269966	885225	410966	829327	824983	291461
961371	500049	428923	858159	418585	701972	927077
476997	446275	710833	156090	28019	667546	901018
713966	384555	490983	193461	462285	337350	922946
874597	723453	923524	655639	933215	377130	287304
645741	741759	377313	173314	435140	927893	215075
663545	400522	477569	76667	983518	110570	421353
634632	44461	869060	567905	677688	166457	382234
6870	528399	88684	75984	369152	232908	44352
420363	264657	82437	305991	111910	93452	619431
280499	833746	405631	555206	550146	278456	356366
555528	945043	81629	563742	74493	693319	61598
201082	703002	479618	983763	682809	884233	156759
681466	243613	437718	5823	113953	865482	893083
281976	719889	333984	217560	258985	243739	550121
640493	384080	276879	964255	973267	396689	715131
119690	181790	677976	618410	226779	58570	867992
287052	585564	610345	197588	663944	563472	602402
522485	18742	74963	863861	780383	747229	577597
646187	772035	94706	637684	528589	594121	497245
576579	273400	412869	591728	330816	11586	650141
308532	635391	674088	378971	55319	322456	791162
49287	758481	930469	561003	71176	198534	965483
679210	758947	984349	686420	86425	440866	265820
617891	49314	859894	685694	466179	188317	373125
81782	877387	601061	277618	681888	217666	235631
923075	694225	409535	882102	665626	9972	405642
589417	580530	115966	588094	741659	812258	240556
284159	453378	67571	743971	657413	856478	835866
82865	118053	648798	371098	176004	270670	345508
359560	977598	984774	672857	136876	335504	416334
591227	820156	93442	675671	725377	430625	693733
727614	808915	935125	573422	733772	589650	638926
849665	262023	482648	968477	217674	631284	460729
145568	176265	710092	275795	817074	477480	216728
959085	918933	540745	60379	281548	736455	753143
256354	187083	553684	907395	738155	153785	340944
53043	787858	310312	597009	914667	727247	623477
690533	141106	671428	811395	699526	506928	670861
644	298701	389396	564724	818971	951245	866592
535727	656634	873718	476557	485380	752280	778069
178092	792012	319687	775567	752445	268053	471375
847587	979704	122221	393248	342213	323678	107108
296275	283614	761214	569915	540522	428428	756732
797652	452964	89172	542095	784060	505277	949884
548627	161178	28791	787959	205194	322958	338728
500693	626387	300553	955442	716080	387824	500247
567287	578598	996791	989884	597038	83515	219174
119002	938905	889944	141803	179234	191921	964324
388436	774632	353655	407487	566349	711327	271977
892141	922298	414938	175501	675001	909849	122168
845381	62496	299819	169243	190957	919152	373404
335768	726559	635876	138760	758131	14576	278176
925917	445265	32058	165654	357053	3204	519550
595250	421458	951485	29623	721993	861134	697156
175179	944465	457481	790728	731723	790411	494198
911467	262916	461940	763590	850842	296861	632689
815750	80436	438160	502061	739685	39212	809761
689221	786783	399192	327749	720649	25182	636245
659445	66827	405288	866341	868462	601634	989454
500943	135076	438710	396735	706893	499278	523023
853071	492637	534074	157914	124232	218954	713671
406992	439838	953095	59404	929203	369688	240603
45279	455097	469298	39503	22062	66260	940764
815066	545534	484409	294257	324617	879883	106004
894807	826293	765021	179128	445430	790576	651682
735570	616730	171163	297510	891391	512011	589880
541513	134963	246229	492274	380250	153859	831385
904613	459175	919995	846734	416296	23286	567062
375167	81147	335237	112839	562582	773230	764357
525556	743068	767125	932717	831299	134133	43525
245554	184383	31057	785629	525645	800232	953024
553883	356760	27372	242983	23490	954693	400154
454507	219401	180095	169649	395369	675333	937346
200156	813781	842555	973374	763542	231418	373120
770372	782898	256530	640720	443254	758377	60656
937414	423360	274397	814044	67586	755474	846805
300673	124238	957681	961983	386472	699723	692241
272021	192302	662044	199748	45487	733075	598983
411644	685834	414637	485241	804641	167719	660414
23624	205804	754398	865964	299016	477069	355388
146633	878222	48028	597503	250937	997124	789554
798443	760963	194372	448112	434182	303071	600382
310787	700458	626313	243800	404299	666249	493956
259514	444918	660062	479356	138655	262255	881270
548342	361703	622758	689671	781097	866910	764579
303876	530682	418213	445735	125966	423700	980919
901283	638974	657675	533268	345096	519045	510254
111934	288959	251162	686766	695760	809274	62618
138067	555191	685277	458994	118912	429490	374897
22817	306782	215569	75112	256679	706748	805255
703217	348120	52502	325672	953877	534356	11359
898322	153815	59115	990587	127498	306256	533457
875439	711356	789423	174453	841954	763467	609222
953755	211550	906716	342441	929944	692701	110902
738271	856929	680771	25873	518660	260111	468713
329050	13290	698159	871002	633153	274352	190458
460371	394898	104203	625413	571368	528808	186146
251964	791206	266293	766315	468633	828153	86756
494008	125043	530668	723495	28587	461744	187897
462801	234447	205063	306527	636714	856703	906334
401974	643060	662131	309258	58591	95625	114135
289363	634698	659768	746786	518551	651977	778486
597633	25632	295533	829788	280281	201151	211504
152902	664378	814763	110632	255580	917833	938459
290748	532191	668076	809774	102298	1125	340742
616635	215785	127549	400506	207850	452854	315280
255807	962980	121590	742280	692442	735018	930428
438054	728735	261664	96325	974906	104651	599643
164453	678057	923754	820764	404007	780042	420977
874147	776174	156940	816880	905547	155110	677024
792901	663821	579357	741069	787597	602182	73470
699950	160323	739320	87893	604319	951762	965365
214089	529818	86383	459023	115905	430714	125021
197502	875609	157496	904837	481637	523880	877251
182805	270148	877550	774276	6291	796875	713281
971129	513910	978706	105548	21138	945541	894444
881417	909229	280068	201514	218129	849231	367
633271	79957	99969	343342	795179	844256	696894
21296	842064	801560	986528	49991	870792	239658
174549	73184	493278	723854	429616	988350	424727
575105	915821	629901	512759	249994	520885	827021
390228	377437	414435	107057	256897	88071	866527
35525	660255	181207	428046	295075	234223	154323
990426	911961	38051	390286	612551	13753	285206
810567	626643	678563	891576	226609	362430	597120
127478	805133	324737	833841	381333	557744	231627
745609	225714	687128	865536	162508	605232	942458
756895	272644	769979	557216	28008	103210	805830
936743	227968	516265	57231	603449	812360	248263
647420	635372	291122	587155	617829	828626	6109
341309	770484	250137	230892	291015	290858	908539
807534	10840	80234	335503	357834	348483	269742
356272	227836	41725	784851	236644	393908	883317
574369	491329	221831	412808	162342	716247	850269
265951	563731	110976	718749	230010	598097	629500
595370	706903	188460	346997	951396	588839	411350
637958	911126	458753	325263	505549	447387	233891
394340	484588	57426	302330	378366	830830	685234
870056	261617	584257	130657	942422	347796	127341
66024	830511	827594	487537	28406	778649	740899
100611	606841	767400	342053	490852	927871	584564
193789	957706	365331	693184	692406	895548	154903
77694	531385	816625	706347	382911	793798	476977
177523	454455	316479	552138	550948	619890	498780
596677	159276	130827	562813	162761	581864	714676
136304	371303	692495	166833	258814	35454	814000
381561	787033	111532	651910	33938	916365	254689
356163	173902	347487	608568	787215	458208	222126
720231	857045	574972	856683	297759	644030	646960
92192	200386	775047	189570	304613	285544	337452
216240	104084	572112	907972	383351	600215	921946
585521	574552	338573	103947	798075	738005	989289
893660	356158	84032	540728	818031	827175	588555
600209	137428	564983	696097	952713	704334	589553
352874	966232	314401	236261	423533	202305	915280
233147	466388	698600	937968	445724	136785	332459
866382	484583	947759	749414	365922	342001	890439
480143	213238	578163	188122	533643	705879	113455
118938	83228	478972	691722	76924	795935	556932
164704	855716	980680	911635	532470	235266	65265
168178	707529	554390	809265	648119	478052	442972
757941	352228	710836	13024	420593	659267	992054
233095	919864	315700	266013	597103	345759	951523
981609	766334	924234	935817	914195	525708	784905
203351	164375	428033	121329	699224	50418	873948
131114	504734	265530	591949	519756	515810	582093
833352	751631	588013	95467	785374	683133	951790
685714	86038	59006	36721	817103	509968	872274
471283	853054	664218	150789	617810	767794	661639
899308	502260	588255	710515	560031	406844	708007
867590	70598	239432	88657	766201	979704	104252
974832	741918	231175	220749	787611	674871	444813
649326	680760	824671	330469	917315	28937	955201
130979	732122	421142	209202	56691	224666	699319
914754	593017	886520	140642	431089	775021	778427
811990	146548	216732	302234	311303	410166	991578
680877	821586	3828	846368	546217	226945	447859
998028	104775	4559	557162	141739	550803	72863
833167	113134	23823	652509	400506	669134	644268
517402	794017	574301	445645	806757	641783	533937
535493	517074	259716	753968	77756	270141	202632
215257	788118	492238	367516	562267	257737	923768
445582	382850	44869	281921	262172	41452	27024
590849	623853	543211	234402	642579	213640	201010
360816	281907	108916	140966	150587	336346	917810
784486	670866	325781	841840	81544	302453	503201
666441	981617	26989	225092	225114	994390	38497
414117	883776	857378	2362	785820	195764	562737
216279	503553	465187	210625	2754	218300	662340
527227	787793	140067	227648	743871	319143	875207
788274	458928	108744	208400	566604	594774	738806
950906	719509	354410	932981	436273	543551	144859
677243	608462	298276	788461	107670	654750	266365
265216	208356	157205	612449	187111	597652	463533
885773	813382	454473	390422	96543	973893	250831
376513	407119	968205	208443	143311	809361	323282
605369	141997	24102	610458	279693	407458	393822
583685	981255	204152	575590	917469	432535	16869
937118	778809	99498	758169	145511	795495	755247
316441	890727	194040	148653	718836	913859	240358
560320	506861	281516	711897	474720	738928	589260
308674	249641	909204	500683	29304	40779	478285
919881	554521	607472	578030	644713	367459	242262
864328	801706	936490	794587	96745	315175	295483
306855	480769	818560	670949	539064	34183	586241
5162	342577	877971	977510	714548	200627	505285
784010	873308	665788	957783	610774	890407	143270
656971	577200	133933	343837	898843	90270	163338
736399	60123	723940	325261	776970	170472	622196
824497	861159	606197	283238	213085	695657	582442
987116	674421	660807	392738	686925	941187	615623
785517	33735	157149	821423	498374	864846	651818
804874	933608	139951	171395	524718	793101	181726
775975	787601	839483	898241	135627	806363	421742
625114	887178	951427	343618	152138	857660	796782
767637	345210	388725	663292	300958	173532	442767
888112	414169	362028	603052	398281	848930	837089
880560	6166	240977	371830	641342	196899	42525
214340	829836	572672	85275	799436	171232	322359
446826	490435	294543	286293	295577	56883	159612
489378	300470	410824	358112	864956	288660	881987
768795	360453	463235	392837	668523	186926	32164
616494	570701	840370	821929	797826	365034	477261
444820	30033	673127	760914	310521	664968	955927
272707	9868	27609	575207	139775	467876	482883
710929	981634	50926	132643	45432	214625	221704
247456	981583	791186	847007	611581	686116	437077
112629	209435	519944	875051	731658	374935	123465
596397	217629	267656	877527	561495	644230	425400
310526	284139	79823	992412	556471	798660	402465
321614	350595	164806	161485	15504	813926	676228
752717	762301	260661	538063	940250	950054	177200
384982	1277	267991	936543	84618	493116	736205
816918	579587	676495	507550	247688	218433	105015
125247	954192	294875	663470	826132	967472	368592
819566	73754	806674	187593	275642	638056	212838
719825	486593	473329	366784	222766	226936	996130
3679	118468	66168	419609	207072	30779	307164
647723	80533	117749	719266	925182	368397	224016
63316	414258	239807	484004	726711	781838	61705
748763	79243	717505	896629	127924	614845	759284
789631	573061	681015	758158	650525	601964	904281
96876	379566	278359	116131	435745	887595	725795
985148	287000	20604	423287	830196	756439	180516
558175	982763	72565	815533	447704	689523	343757
701219	699333	318770	689070	143431	158570	540487
523286	963252	117289	742536	148043	719438	567671
457456	881426	720822	646110	752822	361050	90507
521619	222738	725452	295765	524444	452896	470042
444066	201445	6231	87227	660894	751971	560504
513737	924060	928147	238904	371124	316424	488013
666715	362312	503724	96314	401011	201393	964496
326935	254657	102643	995141	901344	501368	934825
702893	834037	380884	516112	982609	974660	3191
485136	360325	521812	242492	396846	961965	70170
711673	758000	184533	427128	947935	629561	682673
481930	931523	999716	783219	297453	648030	573163
471995	777412	531604	905745	622439	493720	145307
55958	143696	305235	466140	859767	988748	693556
355841	405172	968861	969997	254850	370369	118463
173149	183264	954789	198660	383689	45074	860957
643338	198600	452200	723664	42575	869989	986298
912974	233977	117905	87923	45828	550182	64701
918583	567048	57330	960473	46716	11790	802980
214948	989684	614973	734170	718209	902620	940441
920310	655526	939401	296612	427360	652246	313783
220565	619574	942504	561342	883720	258904	989338
905135	520714	983621	395542	159265	410116	251901
670552	801922	968140	342610	659592	583820	597648
63900	465007	341588	550602	268893	882868	803781
435630	203175	669119	797849	112415	33439	392299
195748	586560	833045	53617	462959	243343	630440
683385	178154	630475	400134	900718	684657	567267
750340	367585	855201	859298	163403	820439	785909
5104	527066	57611	281494	878119	555510	236597
352711	172575	50562	713721	395912	649152	112562
509114	594275	749804	554012	976096	795467	736144
684254	279327	856390	473881	409166	30312	11972
745396	449127	380900	570086	327957	951198	801085
333880	736989	28467	300317	342370	593123	644715
812069	817057	65831	495256	437896	732800	771321
900345	41902	279643	887940	219609	573538	457193
582142	111783	131128	675926	887415	571465	557000
190249	827585	308359	410285	748651	828830	641104
299321	910769	79519	488541	544221	650386	134472
323821	827664	560771	585711	847912	914435	462125
190037	244525	636013	838876	781378	978439	156130
286786	825396	764225	918704	118254	195114	751422
541294	1663	620495	419683	930004	837515	762826
857963	209676	261454	753804	422031	598906	661292
165809	406004	834297	703822	701712	281800	940840
619711	22685	904421	130475	588557	845996	263121
338750	732098	96437	847485	650274	648541	838537
567948	683121	863210	685014	741371	921744	487831
