618905	339304	765529	537388	40637	827177
403185	687219	505984	7276	581619	348870
734004	723557	90192	35235	961351	476308
526968	949519	217419	573898	823823	353861
695775	108790	790589	730026	433435	535941
460938	331303	773085	786065	585823	740074
253721	554094	420589	847229	357583	685723
66720	290036	114879	55663	524569	182199
131304	856479	431756	20270	899766	451533
368292	864016	229912	757566	257478	104209
783109	81895	375407	363764	905848	534362
228209	173029	566902	868667	10731	360113
782321	457451	56613	502580	138877	623927
326351	317259	217595	435244	655316	539099
549213	175385	88029	689504	174919	276413
632354	79539	821756	390758	79786	837751
120346	917368	525529	216968	34522	937273
651968	655093	760792	991878	570769	855118
842303	276925	246063	707106	628568	146558
899253	677170	414304	761146	908475	187373
139577	353840	56113	494496	463621	600651
768708	942153	721621	992807	522631	741167
325708	552965	361832	888404	118288	397255
361010	947459	320714	942576	579689	286616
364824	422926	965888	774186	828406	472694
413373	327163	697933	114741	700755	102796
459975	707309	853339	934001	676948	439414
296930	374157	360796	168607	269694	168232
885405	941643	146129	748874	916591	678276
514148	278101	125028	830327	256311	854197
854228	540178	564367	865215	569175	290317
653484	63531	854432	72362	502269	186675
660148	253719	435589	248961	285872	320051
83066	950129	44225	210900	484539	580902
342568	810034	964766	853091	547436	215765
612831	848580	357826	577497	831406	435588
347162	424345	46866	447812	22624	882944
841718	224999	544350	146568	600048	413302
259947	317236	91271	592469	951968	763851
715656	749820	891231	710810	518616	983089
346814	681763	128189	783995	657313	334055
782610	391726	302545	216337	242661	587876
703596	326158	686847	28653	239247	826950
151861	282166	947911	615886	273839	56417
645780	848925	940333	107142	874520	916867
214810	573112	968476	951917	731559	614250
664423	609964	705374	931808	623566	726034
579270	701620	626246	414829	207838	916454
35753	540295	236948	50967	677771	238021
962349	681482	982904	997350	392312	918699
965710	160616	475720	920051	858459	694260
888134	580147	544866	89529	24212	437247
350664	84217	794050	19974	415349	292725
691824	971547	170679	767376	568596	441102
231172	921942	522751	170661	964325	550089
979914	490908	969096	549976	712818	662846
581014	121061	426968	155330	18420	396518
207610	680210	194322	220006	540948	422030
486566	522515	369534	402633	177812	917593
705052	779681	821949	622322	298855	183401
101441	776015	420865	641681	595971	797028
775533	534891	837324	421692	791616	51732
11704	949872	439286	448142	226956	151182
275878	62958	327485	291235	429192	201117
204648	456081	56839	481317	191064	473790
137630	745354	340355	640022	796237	702427
710893	956035	205130	778710	803344	257742
238244	945464	116618	119808	555070	590510
940703	954549	475272	70994	451551	6801
628165	903094	676050	401190	427175	996442
496500	815826	760550	251284	176508	424768
679736	388877	270589	842517	242883	955419
4341	587172	739804	315325	758803	389091
759444	415532	740136	552555	118747	485684
219579	196587	631035	887455	993054	633880
429118	456988	224091	763805	426962	509997
20947	145223	819555	584577	219289	510915
516451	409281	308954	203550	972522	51681
293616	544799	267824	760811	222014	28963
82382	13575	373176	177137	149697	371371
397373	132877	118318	809402	868502	523280
198744	256182	247	20958	375486	719900
963246	982117	989799	821903	400819	282388
230706	435586	146569	709197	443573	905827
751576	831064	891845	253697	955516	819000
550238	951696	337683	288757	728484	473353
732349	622877	388887	963674	44727	117148
184406	241349	107801	377538	980902	821481
124734	275699	797464	838502	679016	838651
425881	939163	47458	734222	554863	387880
734457	583357	584294	319691	110080	511202
736443	761788	484554	85397	757544	766349
533249	91087	852903	380843	185401	787746
573755	300272	727497	196052	976617	949986
204097	807512	987967	436192	321685	987926
476548	670803	430919	49836	91014	12984
466450	155336	913472	28018	341904	519142
588157	190290	887781	286011	935540	519309
202415	522194	198702	27275	501099	254426
249253	776721	200893	385566	882361	792097
449394	935399	967166	462518	861628	761171
397801	935624	887326	554269	352167	119626
459124	206148	192564	57859	396432	319413
727796	204876	234248	165139	481520	466763
880075	77010	264243	323978	305822	118744
814373	193529	578122	226821	378697	238035
113434	945155	956720	677623	853212	556886
508305	22018	515856	881285	219162	992105
64301	260698	210925	430952	619560	437316
502498	463389	309060	576922	172457	81803
921661	977506	961668	233394	397636	70255
876440	534696	78825	287626	828332	318239
412314	717498	614249	466183	146356	379012
311120	854778	369602	549027	682607	66678
953658	960603	877644	90518	510486	367089
221808	84652	166846	860447	415865	674923
850562	977866	665889	245969	831597	85620
464138	61131	265689	628547	466691	185378
855791	716981	548407	333633	520922	508649
728829	462365	143439	15932	457826	135604
930200	342614	791342	477755	224715	530958
594984	647293	544667	790540	652736	128913
927527	963808	270225	834380	828067	935276
681703	713191	86410	673015	790962	734163
182768	434163	161140	856861	91305	612089
579115	551721	660438	906735	105427	570581
858246	547	911357	783795	325818	98177
917361	725009	858666	883843	284820	44403
464780	940494	394555	418410	762861	987167
624572	996943	701302	468175	164311	862276
190009	696018	801863	916615	631926	399227
261929	233214	309902	387416	912257	470577
14030	358519	392443	625682	558712	752656
124838	242541	99814	467228	370135	744033
276115	141650	14571	464257	713831	905474
389684	910621	958393	79628	6600	631339
706125	415693	725578	415562	845112	101429
541465	498661	751325	388612	889500	549949
759932	659575	816464	894823	804258	57995
94030	65988	22776	118603	620588	96473
208482	747975	399918	6237	516134	213819
590948	445200	277567	141818	581837	722884
680020	115390	892398	637915	65601	185201
699998	204099	609086	357627	170348	298100
637577	850149	791026	453836	987188	964016
732226	59908	481676	764424	52163	760043
315509	842254	874011	660574	84429	116430
458331	280274	333122	629016	256589	124202
270093	943032	718126	608327	395835	92461
532738	758894	591542	573728	646191	944901
714534	643875	778814	776432	707070	889563
286145	687378	534478	240715	803338	553123
162762	948402	132055	174279	263582	223067
893434	637581	192888	24823	918356	754192
642492	722561	124110	807481	922065	177940
804894	470088	832769	295888	341510	299883
654552	534425	261913	482909	545291	483178
334330	719576	56788	348570	223419	382902
791966	729222	118448	287874	520792	114114
356671	256709	549891	103723	137934	343403
949428	201698	407047	353955	720818	570357
422183	649468	123294	593794	493595	496711
276851	235077	899708	796368	318	341551
849605	593555	529179	238953	691389	420799
926625	770739	627501	496676	934872	305434
114186	440394	333378	706912	628970	564637
439457	218262	822991	321031	889879	658468
382464	881903	137708	992038	676872	628406
201211	875282	201254	210609	5630	887427
406019	70129	637028	575361	530282	464683
410802	745908	382904	961067	555207	25001
515040	570577	539540	133892	344785	963754
893679	165849	215510	21159	316446	933436
580276	220544	206349	858540	891888	688731
171652	734913	954057	727716	567294	985535
858997	321757	843262	197782	504777	683946
986340	611388	151960	346883	204276	955396
96287	673847	454375	756058	799692	765502
213967	714131	438095	340462	809948	632891
774390	535292	566568	794018	894953	517528
831472	541046	181645	431368	94258	296444
733719	805701	867719	455296	140080	894720
197590	504254	327497	570899	770853	926524
502324	669398	192208	87432	92758	914056
85462	954211	31550	963152	200961	159753
333487	160005	331502	353960	500422	480608
881137	41310	309716	782545	790098	154097
168183	641913	68797	601233	554070	8217
431011	246254	188352	157343	673974	542472
52515	370142	213393	861254	922488	60528
234198	128370	713377	623531	4546	798106
689934	484893	507128	486569	835151	26426
276446	659156	960234	771933	985494	972688
395714	734347	349450	673522	131667	465349
722763	615290	825695	121128	125286	652755
395153	156326	535123	264843	655286	990088
796359	881664	18914	714981	812826	68816
450650	331579	828071	353236	83984	416895
30513	764782	969256	460929	787347	646411
785211	589924	39938	994761	782246	693591
482348	729134	709904	26929	903088	735838
474225	183913	962053	867240	988896	821510
413453	989553	58624	540147	854174	756529
198922	174373	884110	482742	945395	506694
792753	302897	922153	180134	706604	659292
151332	869234	651508	475684	236930	403611
595150	712194	419812	129447	48628	466442
959609	703010	770795	433865	78837	170153
754816	489399	710825	48490	803001	339895
857618	498783	113332	981584	69399	224044
772825	271646	643972	768446	283161	213434
715503	545868	627348	838580	592360	288380
622685	492936	933393	509203	366985	869844
381666	464563	174670	437711	632421	939724
486640	884324	45305	901887	382051	425727
188722	697519	819392	733037	147748	785652
865261	870347	31501	277356	519848	727823
36155	587876	118510	980149	488396	761885
490962	297251	528072	263866	205316	893503
439887	856180	572334	956607	869951	587311
627760	862261	733394	920139	633554	863352
176413	263865	920132	674766	300841	629317
891673	250437	929109	413734	7191	174546
